date,price,standardized_price,Star
2025-04-26,0.32651419429979,0.4475800104956694,4
2025-04-27,0.2071751514301531,0.2600985708732433,4
2025-04-28,0.2040732855779461,0.2552255447327314,4
2025-04-29,0.1956915816880362,0.2420579017385961,4
2025-04-30,0.2065328050263937,0.2590894457318203,4
2025-05-01,0.1801148583728146,0.2175868950880057,4
2025-05-02,0.2212406664394318,0.2821954717663653,4
2025-05-03,0.3132441287993958,0.4267327594697371,4
2025-05-04,0.2867554355965821,0.385119066113698,4
2025-05-05,0.2401176135464746,0.311851124553616,4
2025-05-06,0.1516509230969553,0.1728700996913218,4
2025-05-07,0.138392639575379,0.1520413581346904,4
2025-05-08,0.1472242691245766,0.1659158335978818,4
2025-05-09,0.1853652028072746,0.2258351775395537,4
2025-05-10,0.2684847428082023,0.3564158378616802,4
2025-05-11,0.1455396195715202,0.1632692519271096,4
2025-05-12,0.1607816464874286,0.1872144510861126,4
2025-05-13,0.1661408800874707,0.1956337982372906,4
2025-05-14,0.1955414922386473,0.2418221114610226,4
2025-05-15,0.1741851571463804,0.2082713442361597,4
2025-05-16,0.2056544634619096,0.2577095725819278,4
2025-05-17,0.3052981655305696,0.4142496642730228,4
2025-05-18,0.1552032237098478,0.1784507580983464,4
2025-05-19,0.157775614293842,0.1824919794653153,4
2025-05-20,0.1652662182616643,0.1942597059507946,4
2025-05-21,0.165690143784831,0.1949256922488648,4
2025-05-22,0.1751978336247099,0.2098622573142575,4
2025-05-23,0.197307168801349,0.2445959864303779,4
2025-05-24,0.3019318699111162,0.408961219404069,4
2025-05-25,0.1636903399758195,0.1917840037615066,4
2025-05-26,0.1439177703488383,0.1607213294718316,4
2025-05-27,0.1545643167010657,0.177447036240763,4
2025-05-28,0.1594054312599122,0.1850524192323218,4
2025-05-29,0.16393514515442,0.1921685922935362,4
2025-05-30,0.1837993880448353,0.2233752851289463,4
2025-05-31,0.2718674187167533,0.3617300161378041,4
2025-06-01,0.1374806944986489,0.1506086939224533,4
2025-06-02,0.1639650598009605,0.1922155881539382,4
2025-06-03,0.1354395681857249,0.1474020878495673,4
2025-06-04,0.1459529918919547,0.1639186591610839,4
2025-06-05,0.153202599100398,0.1753077801348526,4
2025-06-06,0.1776369627123647,0.2136941250901537,4
2025-06-07,0.2526374169964252,0.331519715135079,4
2025-06-08,0.1306713007867788,0.1399111476261263,4
2025-06-09,0.1283556385870575,0.1362732461276433,4
2025-06-10,0.1340802343308233,0.1452665766043258,4
2025-06-11,0.1443835881086207,0.1614531284045673,4
2025-06-12,0.1468582771293747,0.1653408607767432,4
2025-06-13,0.1671164023952943,0.1971663421747708,4
2025-06-14,0.2490901863656961,0.3259470216616755,4
2025-06-15,0.1343407116539565,0.1456757860495814,4
2025-06-16,0.1278959472325567,0.1355510717675059,4
2025-06-17,0.1434736912121944,0.1600236818802113,4
2025-06-18,0.1931996460235382,0.2381430749175287,4
2025-06-19,0.194048883101754,0.2394772249674715,4
2025-06-20,0.228787111768328,0.2940509249380394,4
2025-06-21,0.2955189085934604,0.3988864677455493,4
2025-06-22,0.1786318005863193,0.2152570137501848,4
2025-06-23,0.1850442867940109,0.2253310190117339,4
